n_displ_x,n_displ_y,n_diff_int_vel_x,n_diff_int_vel_y,n_diff_vel_x,n_diff_vel_y,speed,diff_int_v_x,diff_int_v_y,acc_x,acc_y
-0.582732,1.081456,0.016105,-0.010917,0.582238,-0.777854,1.452907,-1.342164,0.247287,6.099162,-1.487744
-1.108698,1.257461,0.018845,-0.006524,0.839739,-0.871558,1.73626,-1.608788,0.357642,8.590139,-1.854225
-1.593175,1.41972,0.021374,-0.00195,1.054925,-0.900233,1.966622,-1.834037,0.404823,10.594629,-1.945929
-1.999556,1.580706,0.023488,0.002518,1.22624,-0.860743,2.143775,-2.01788,0.388721,12.135969,-1.655486
-2.292894,1.73675,0.024984,0.006584,1.352516,-0.751297,2.272823,-2.161212,0.312642,13.322657,-1.234819
-2.495735,1.833699,0.025774,0.010092,1.448759,-0.622716,2.378492,-2.27808,0.228217,14.305978,-0.863885
-2.634659,1.854383,0.025921,0.013058,1.52133,-0.492239,2.466804,-2.373392,0.15349,15.093321,-0.512019
-1.10378,3.027771,0.017657,-0.002634,0.651447,-0.220294,2.536259,-2.447146,0.088473,15.6759,-0.194255
-1.070752,2.911955,0.01681,-0.00268,0.720384,-0.151615,2.58579,-2.499338,0.033173,16.04822,0.078283
-1.043679,2.78038,0.015771,-0.00286,0.766235,-0.094125,2.614634,-2.529917,-0.012386,16.206778,0.29752
-1.021977,2.638139,0.014605,-0.003139,0.789,-0.047822,2.622235,-2.538817,-0.048178,16.149301,0.457788
-1.005406,2.490216,0.013378,-0.003484,0.788679,-0.012708,2.608199,-2.52597,-0.074174,15.874284,0.555399
-0.994051,2.341488,0.012154,-0.00386,0.765271,0.011218,2.572248,-2.491308,-0.090349,15.380727,0.588404
-0.98835,2.196704,0.010997,-0.004233,0.718777,0.023955,2.514207,-2.434763,-0.096674,14.667974,0.556533
-0.98915,2.060439,0.009973,-0.00457,0.649197,0.025505,2.433992,-2.356269,-0.093122,13.73615,0.461492
-0.997773,1.937021,0.00914,-0.004839,0.556781,0.015944,2.33187,-2.256013,-0.079748,12.691034,0.339849
-1.010523,1.831087,0.008511,-0.005026,0.463497,0.002145,2.230104,-2.155949,-0.063416,11.769866,0.243742
-1.024133,1.742205,0.008055,-0.005133,0.384576,-0.011129,2.14408,-2.071334,-0.048899,11.005282,0.164742
-1.038626,1.667632,0.007737,-0.005163,0.320016,-0.023877,2.073781,-2.002201,-0.036206,10.397282,0.101343
-1.05397,1.604643,0.00752,-0.005121,0.269818,-0.0361,2.019189,-1.948584,-0.025347,9.945833,0.051947
-1.07009,1.550526,0.007374,-0.005017,0.233983,-0.047798,1.980282,-1.910516,-0.016333,9.650877,0.014968
-1.086879,1.502565,0.007274,-0.004871,0.212509,-0.05897,1.95704,-1.888031,-0.009173,9.512336,-0.011036
-1.104227,1.458022,0.007195,-0.004701,0.205596,-0.069515,1.949444,-1.881161,-0.003878,9.530123,-0.027232
-1.121859,1.413781,0.007108,-0.004527,0.216246,-0.077878,1.957479,-1.88994,-0.000457,9.704163,-0.034406
-1.139313,1.36623,0.006983,-0.004372,0.245506,-0.083517,1.981133,-1.914401,0.00108,10.033905,-0.032979
-1.156205,1.311667,0.006791,-0.004249,0.29313,-0.086474,2.020154,-1.954325,0.000775,10.414183,-0.040541
-1.174863,1.24631,0.006524,-0.00416,0.337294,-0.090472,2.052733,-1.9879,0.002359,10.610477,-0.078197
-1.197185,1.171679,0.006213,-0.004102,0.362874,-0.098091,2.063765,-1.999971,0.008427,10.591154,-0.138784
-1.223454,1.091251,0.005891,-0.004073,0.36987,-0.109331,2.053294,-1.990505,0.018997,10.356428,-0.221677
-1.254083,1.008263,0.005594,-0.004067,0.35828,-0.124193,2.021397,-1.959468,0.034084,9.906708,-0.324816
-1.010468,-1.189319,-0.000736,0.014213,1.088853,0.416691,1.968197,-1.906826,0.053704,9.24269,-0.444455
-0.825831,-1.264475,-0.001615,0.01289,1.028802,0.419268,1.893876,-1.832547,0.077873,8.365558,-0.574631
-0.634986,-1.333123,-0.00232,0.011654,0.946036,0.413709,1.79871,-1.736596,0.106608,7.313247,-0.696231
-0.442386,-1.390295,-0.002874,0.010519,0.850407,0.402657,1.693206,-1.62932,0.137042,6.352737,-0.7438
-0.25796,-1.43312,-0.003324,0.00948,0.76998,0.392442,1.606331,-1.540456,0.160923,5.598728,-0.744573
-0.084944,-1.464718,-0.003724,0.008525,0.705859,0.382952,1.539581,-1.472,0.177703,5.04836,-0.71443
0.074237,-1.489141,-0.00413,0.007641,0.657414,0.373632,1.492568,-1.423986,0.18738,4.6982,-0.664769
0.217702,-1.510848,-0.004599,0.006815,0.624245,0.363905,1.465015,-1.396448,0.189951,4.545398,-0.604493
0.344252,-1.534304,-0.005185,0.006034,0.606257,0.353173,1.456804,-1.389418,0.185413,4.588515,-0.538602
0.453393,-1.563544,-0.005944,0.005286,0.603738,0.34086,1.468012,-1.402932,0.173764,4.785243,-0.486559
0.551011,-1.598883,-0.007004,0.00486,0.606986,0.321803,1.489037,-1.42657,0.159714,4.971024,-0.481909
0.643964,-1.634451,-0.007655,0.004196,0.602642,0.289997,1.50569,-1.444696,0.149515,5.109678,-0.4864
0.730664,-1.665393,-0.00832,0.003571,0.593358,0.248786,1.517688,-1.457667,0.143692,5.20024,-0.501174
-1.76892,0.513502,0.003504,0.000023,0.149724,-0.024154,1.524962,-1.465481,0.142251,5.242118,-0.527406
-1.767703,0.479792,0.003924,0.000192,0.154416,0.007688,1.527489,-1.468135,0.1452,5.235117,-0.565674
-1.762504,0.440369,0.004693,0.000338,0.156832,0.029565,1.525298,-1.465624,0.152547,5.17941,-0.615987
-1.755207,0.395304,0.005893,0.000476,0.157836,0.040235,1.518461,-1.457944,0.164302,5.075543,-0.677799
-1.747675,0.344544,0.006083,0.000472,0.157428,0.039698,1.507104,-1.44509,0.180479,4.924469,-0.750011
-1.741711,0.28786,0.005933,0.000452,0.155609,0.027955,1.491405,-1.427053,0.201094,4.729262,-0.827362
-1.738748,0.226336,0.00577,0.000482,0.152958,0.006275,1.471978,-1.404405,0.224894,4.515131,-0.86267
1.061282,-1.31254,-0.009263,0.001979,0.433572,-0.158016,1.451098,-1.380559,0.244403,4.293411,-0.866222
1.042297,-1.211304,-0.008542,0.002388,0.408038,-0.177272,1.428919,-1.356093,0.258351,4.061644,-0.846594
1.014179,-1.115117,-0.007709,0.002909,0.382513,-0.183829,1.40525,-1.331009,0.266737,3.81837,-0.804754
0.982104,-1.028282,-0.006823,0.003512,0.357076,-0.177186,1.37995,-1.305305,0.269563,3.56238,-0.741969
0.951231,-0.954952,-0.005968,0.004156,0.332075,-0.156138,1.352934,-1.278982,0.266828,3.292737,-0.659911
0.926535,-0.899311,-0.005262,0.004783,0.308307,-0.118487,1.324178,-1.25204,0.258531,3.008815,-0.560748
0.912008,-0.864969,-0.00486,0.005319,0.286364,-0.066339,1.293721,-1.224479,0.244673,2.710365,-0.447254
0.906688,-0.849997,-0.004819,0.005736,0.263767,-0.015411,1.261677,-1.196299,0.225255,2.39762,-0.322899
0.907257,-0.850089,-0.005139,0.006032,0.238829,0.030018,1.228242,-1.1675,0.200275,2.071455,-0.191942
0.910223,-0.861065,-0.00582,0.006208,0.210131,0.067018,1.193712,-1.138081,0.169734,1.733618,-0.059479
0.912117,-0.878761,-0.006862,0.006265,0.176931,0.093527,1.158497,-1.108044,0.133632,1.387044,0.068563
0.909728,-0.898878,-0.008265,0.006202,0.139636,0.108831,1.123141,-1.077387,0.091969,1.036273,0.185562
0.900422,-0.916841,-0.01003,0.006019,0.099877,0.113993,1.088349,-1.046112,0.044745,0.687963,0.284558
0.882559,-0.927656,-0.012156,0.005716,0.06005,0.112035,1.055008,-1.014217,-0.008041,0.351441,0.358946
0.856046,-0.925836,-0.014643,0.005293,0.022441,0.107568,1.024211,-0.981703,-0.066387,0.039162,0.403674
-1.687715,0.56632,-0.033948,0.010536,-0.308512,0.339635,0.997269,-0.987951,-0.136008,0,0
-0.493339,1.035189,0.01531,0.003962,3.465601,0.87878,2.711725,-2.530483,-0.957249,14.060148,5.353697
-0.567398,0.371345,0.008409,0.002187,3.10103,0.787797,2.368714,-2.211451,-0.844533,10.939886,4.209592
-0.636444,-0.219152,0.002117,0.00056,2.7517,0.700512,2.04354,-1.908864,-0.736688,7.992032,3.11362
-0.700744,-0.739376,-0.003565,-0.000919,2.417611,0.616927,1.7362,-1.622724,-0.633716,5.216832,2.065217
-0.76063,-1.192373,-0.008637,-0.00225,2.098764,0.537041,1.446691,-1.353029,-0.535615,2.614648,1.063565
-0.816566,-1.581135,-0.013099,-0.003433,1.795159,0.460854,1.175007,-1.099781,-0.442386,0.186049,0.107372
1.58084,-0.695689,-0.098621,-0.008109,-0.128963,0.161153,0.921144,-0.862978,-0.354028,-2.067969,-0.805614
1.733327,-0.165563,-0.097111,-0.007784,-0.35457,0.106267,0.685097,-0.642622,-0.270543,-4.145396,-1.679923
1.888227,0.283151,-0.095453,-0.007457,-0.563177,0.064868,0.466863,-0.438711,-0.191929,-6.041184,-2.526828
2.050874,0.652431,-0.093516,-0.007126,-0.75397,0.039039,0.266447,-0.251247,-0.118188,-7.736882,-3.386527
2.263197,0.86197,-0.091178,-0.006795,-0.925452,0.030305,0.083977,-0.080228,-0.049318,-9.05361,-4.61285
-2.209853,-1.546015,-0.088315,-0.006468,-1.075505,0.037985,0.081522,0.074345,0.014681,7.909362,2.489378
-2.43852,-1.697585,-0.084802,-0.00615,-1.202424,0.056671,0.228475,0.212472,0.073807,6.452038,2.515981
1.015514,2.796316,-0.026874,-0.007576,-0.084989,-0.015468,0.357851,0.33413,0.128056,5.30699,2.180463
1.045056,2.745258,-0.025966,-0.007454,-0.25142,-0.058362,0.469545,0.439249,0.177412,4.351922,1.844302
1.065364,2.662925,-0.02462,-0.007224,-0.40261,-0.097556,0.563576,0.527749,0.221857,3.570562,1.549318
1.079784,2.551125,-0.022915,-0.006904,-0.538559,-0.133051,0.639985,0.599554,0.261371,2.957198,1.308699
1.08966,2.412272,-0.020927,-0.006511,-0.659265,-0.164848,0.69883,0.654584,0.295939,2.508195,1.129614
1.095642,2.24891,-0.018721,-0.00606,-0.764731,-0.192944,0.740191,0.692761,0.32554,2.220002,1.017971
1.098059,2.063533,-0.016358,-0.005562,-0.854955,-0.217342,0.764182,0.714008,0.350157,2.088217,0.98017
1.097016,1.858464,-0.013898,-0.005031,-0.929937,-0.23804,0.770965,0.718245,0.369773,2.106658,1.024248
1.092392,1.635715,-0.0114,-0.004479,-0.989678,-0.255039,0.760777,0.705395,0.384369,2.265982,1.161139
1.08371,1.396777,-0.008924,-0.003918,-1.034177,-0.268339,0.73399,0.67538,0.393927,2.551211,1.406473
1.069834,1.14227,-0.006531,-0.00336,-1.063434,-0.27794,0.691201,0.628121,0.398428,2.936861,1.783374
1.048221,0.871346,-0.004281,-0.002819,-1.07745,-0.283841,0.633438,0.56354,0.397856,3.376656,2.326746
1.013034,0.58072,-0.002233,-0.002306,-1.076225,-0.286043,0.562605,0.481559,0.392191,3.780218,3.088446
0.950047,0.26376,-0.00043,-0.001831,-1.059758,-0.284546,0.482535,0.382117,0.381419,3.957974,4.134528
0.823208,-0.085588,0.001126,-0.001396,-1.028049,-0.27935,0.401681,0.265193,0.365532,3.50236,5.478568
0.553882,-0.436839,0.002435,-0.001003,-0.981099,-0.270455,0.339292,0.130771,0.344523,1.718164,6.719231
0.09548,-0.62581,0.0035,-0.000653,-0.918907,-0.25786,0.330366,-0.021165,0.318384,-1.31556,6.463645
-0.342493,-0.51343,0.004323,-0.000349,-0.841474,-0.241566,0.400396,-0.190633,0.287108,-3.198689,4.370083
-0.590787,-0.268513,0.004906,-0.000091,-0.748799,-0.221573,0.536157,-0.377647,0.250688,-2.916912,2.323968
-0.707642,-0.035512,0.005251,0.000119,-0.640883,-0.19788,0.715064,-0.582224,0.209117,-1.403597,1.06682
-0.761189,0.153492,0.00536,0.000279,-0.517725,-0.170489,0.924403,-0.80438,0.162387,0.69225,0.434402
-0.784348,0.29724,0.005235,0.000389,-0.379326,-0.139398,1.158294,-1.044132,0.110492,3.118492,0.210641
-0.791803,0.397713,0.004878,0.000445,-0.225685,-0.104608,1.413919,-1.301496,0.053424,5.781481,0.259444
-0.79054,0.455716,0.004291,0.000447,-0.056802,-0.066118,1.689816,-1.576487,-0.008823,8.643457,0.501534
-0.784208,0.470765,0.003477,0.000393,0.126996,-0.024005,1.98484,-1.868796,-0.076183,11.550396,0.858406
-0.776182,0.442774,0.002458,0.000287,0.297032,0.015108,2.269421,-2.14974,-0.142033,14.185408,1.249715
-0.768312,0.379162,0.001296,0.000142,0.433427,0.046631,2.522798,-2.399383,-0.201772,16.502479,1.64475
-0.761052,0.288585,0.000049,-0.000029,0.536182,0.070562,2.744548,-2.617666,-0.255389,18.500645,2.019386
-0.754711,0.178934,-0.001233,-0.000215,0.605296,0.086901,2.934432,-2.804535,-0.302876,20.179795,2.35999
-0.749509,0.05751,-0.002504,-0.000403,0.643576,0.096518,3.092306,-2.959939,-0.344223,21.540059,2.658293
-0.745379,-0.070083,-0.003732,-0.000588,0.659062,0.101898,3.218078,-3.083829,-0.379421,22.581618,2.909004
-0.742169,-0.199041,-0.004886,-0.000763,0.652287,0.103206,3.311685,-3.176154,-0.408462,23.304647,3.108588
-0.739756,-0.32465,-0.00594,-0.000922,0.623251,0.100442,3.373085,-3.236864,-0.431336,23.709294,3.254604
-0.738037,-0.44225,-0.006863,-0.00106,0.571952,0.093606,3.402246,-3.26591,-0.448036,23.795682,3.345325
-0.736926,-0.547218,-0.007628,-0.001171,0.498391,0.082698,3.399145,-3.263241,-0.458551,23.563906,3.379507
-0.73635,-0.63496,-0.008206,-0.00125,0.402569,0.067718,3.363766,-3.228807,-0.462873,23.014042,3.35625
-0.73625,-0.700901,-0.008568,-0.00129,0.284484,0.048666,3.296096,-3.162559,-0.460993,22.146661,3.275002
-0.736577,-0.74049,-0.008685,-0.001287,0.144397,0.025587,3.196386,-3.064704,-0.452949,21.071383,3.154531
-0.737385,-0.751279,-0.008548,-0.001237,0.005048,0.002471,3.087713,-2.957953,-0.442722,20.03299,3.035622
-0.738574,-0.735849,-0.008183,-0.001144,-0.117795,-0.017916,2.986075,-2.858078,-0.433081,19.06474,2.922854
-0.73996,-0.697555,-0.007624,-0.001014,-0.224133,-0.035575,2.891469,-2.765091,-0.424028,18.166607,2.816385
-0.741385,-0.639754,-0.006906,-0.000853,-0.313967,-0.050506,2.803895,-2.679004,-0.415563,17.338563,2.716386
-0.742726,-0.565805,-0.00606,-0.000664,-0.387296,-0.062707,2.72335,-2.599829,-0.40769,16.580575,2.623041
-0.743892,-0.47907,-0.005121,-0.000454,-0.444121,-0.072181,2.649832,-2.527577,-0.40041,15.892609,2.536546
0.715097,0.251535,0.030084,-0.001771,1.556913,0.299033,2.583341,-2.462262,-0.393725,15.274628,2.457104
0.734108,-0.101632,0.027575,-0.001391,1.491913,0.388814,2.523874,-2.403894,-0.387638,14.726593,2.384919
-0.745935,-0.175758,-0.002077,0.000254,-0.515564,-0.084229,2.471429,-2.352486,-0.38215,14.248468,2.320193
-0.746151,-0.07149,-0.001094,0.000497,-0.50637,-0.082788,2.426006,-2.308049,-0.377263,13.840215,2.263117
-0.746204,0.02876,-0.000173,0.000731,-0.48067,-0.078619,2.387602,-2.270596,-0.372979,13.501802,2.213869
-0.74616,0.121633,0.000661,0.000948,-0.438465,-0.071721,2.356217,-2.240138,-0.369301,13.233198,2.172602
-0.746086,0.203874,0.001384,0.001143,-0.381456,-0.062345,2.331851,-2.216683,-0.366225,13.034381,2.139441
-0.746017,0.273687,0.001985,0.001314,-0.31966,-0.051968,2.314501,-2.200243,-0.363752,12.898958,2.113402
-0.745959,0.330534,0.002463,0.001457,-0.256621,-0.041151,2.302301,-2.188981,-0.36157,12.779792,2.086635
-0.745905,0.374855,0.002825,0.001574,-0.197619,-0.030783,2.289895,-2.177617,-0.358786,12.655742,2.055719
-0.745831,0.407527,0.00308,0.001663,-0.143002,-0.020924,2.276931,-2.165802,-0.355339,12.526704,2.02069
-0.745698,0.429429,0.003239,0.001725,-0.092771,-0.011572,2.263411,-2.153531,-0.351226,12.392676,1.981601
-0.745455,0.44144,0.003311,0.00176,-0.046926,-0.002728,2.249336,-2.140802,-0.346444,12.253658,1.938508
-0.745038,0.444437,0.003307,0.001769,-0.005466,0.005608,2.234709,-2.127612,-0.340988,12.109651,1.891476
-0.744375,0.439301,0.003236,0.00175,0.031608,0.013437,2.219533,-2.113959,-0.334857,11.960658,1.840572
-0.743386,0.426912,0.003108,0.001706,0.064297,0.020757,2.203812,-2.09984,-0.328047,11.806685,1.785874
-0.741984,0.408148,0.002933,0.001634,0.0926,0.02757,2.187549,-2.085252,-0.320554,11.647738,1.727464
-0.740082,0.383892,0.002722,0.001537,0.116518,0.033874,2.17075,-2.070192,-0.312376,11.483828,1.665431
-0.73759,0.355026,0.002483,0.001414,0.13605,0.039671,2.15342,-2.054658,-0.303509,11.314967,1.599874
-0.734418,0.322435,0.002228,0.001273,0.151197,0.04496,2.135565,-2.038647,-0.29395,11.141172,1.530897
-0.730481,0.287002,0.001966,0.00112,0.161958,0.04974,2.117192,-2.022156,-0.283696,10.962462,1.458614
-0.725702,0.249616,0.001707,0.000963,0.168333,0.054013,2.09831,-2.005182,-0.272744,10.778861,1.38315
-0.720008,0.211166,0.00146,0.000808,0.170323,0.057778,2.078926,-1.987726,-0.261091,10.590396,1.304636
-0.713343,0.172542,0.001227,0.000659,0.167927,0.061036,2.05905,-1.969791,-0.248739,10.397102,1.223215
-0.705662,0.134638,0.001011,0.00052,0.161146,0.063785,2.038693,-1.951381,-0.235688,10.199016,1.139041
-0.69694,0.098349,0.000817,0.000395,0.149979,0.066026,2.017866,-1.932501,-0.221937,9.996185,1.052279
-0.687173,0.064573,0.000648,0.000287,0.134427,0.06776,1.996582,-1.913155,-0.207488,9.788662,0.963105
-0.676401,0.034178,0.000506,0.000201,0.115058,0.068741,1.974855,-1.893346,-0.19234,9.576507,0.87171
-0.664944,0.007571,0.000391,0.000142,0.095232,0.06753,1.9527,-1.873079,-0.176493,9.359816,0.778321
-0.653332,-0.015205,0.0003,0.000117,0.07553,0.063896,1.930147,-1.852369,-0.159963,9.143521,0.688746
-0.642026,-0.03387,0.000227,0.000133,0.056956,0.059012,1.908306,-1.832227,-0.143922,8.938966,0.610113
-0.631283,-0.048503,0.000166,0.000191,0.040208,0.053691,1.887923,-1.813356,-0.129187,8.747887,0.539989
-0.621314,-0.059473,0.000108,0.000289,0.025287,0.047934,1.868975,-1.795763,-0.115762,8.570206,0.478047
-0.61231,-0.067153,0.000047,0.00042,0.012191,0.041739,1.851439,-1.779453,-0.103651,8.405838,0.423974
-0.604444,-0.071917,-0.000019,0.000576,0.000922,0.035107,1.835296,-1.764422,-0.092861,8.254702,0.37747
-0.597871,-0.074143,-0.000089,0.000748,-0.008521,0.028039,1.820526,-1.750669,-0.083399,8.116718,0.338255
-0.592731,-0.074207,-0.000162,0.000928,-0.016138,0.020534,1.807113,-1.73819,-0.075271,7.99181,0.306068
-0.58915,-0.072483,-0.000239,0.001108,-0.021929,0.012592,1.79504,-1.726983,-0.068485,7.879911,0.280673
-0.58724,-0.069344,-0.000319,0.001279,-0.025894,0.004213,1.784296,-1.717044,-0.063048,7.780957,0.261854
-0.587107,-0.065158,-0.000401,0.001432,-0.028033,-0.004603,1.774869,-1.708372,-0.058965,7.694899,0.249425
-0.588845,-0.060291,-0.000487,0.001558,-0.028345,-0.013856,1.76675,-1.700963,-0.056245,7.621696,0.243224
-0.592545,-0.0551,-0.000575,0.001651,-0.026832,-0.023545,1.759935,-1.694813,-0.054894,7.561321,0.24312
-0.598296,-0.049939,-0.000665,0.0017,-0.023492,-0.033672,1.754421,-1.689922,-0.054919,7.513762,0.249012
-0.606034,-0.045163,-0.000757,0.001697,-0.018264,-0.042379,1.750207,-1.686285,-0.056326,7.479019,0.260831
-0.615091,-0.041163,-0.000858,0.001636,-0.011055,-0.046991,1.747296,-1.683907,-0.059114,7.457109,0.27854
-0.624653,-0.038339,-0.000978,0.001518,-0.001866,-0.047478,1.745693,-1.682795,-0.063273,7.447611,0.3019
-0.633919,-0.037122,-0.001128,0.001349,0.009105,-0.04394,1.745206,-1.682759,-0.068692,7.432932,0.322366
-0.642236,-0.038086,-0.001317,0.001141,0.018857,-0.037933,1.742777,-1.680802,-0.073807,7.389893,0.336307
-0.649189,-0.041016,-0.00155,0.000906,0.026341,-0.029999,1.737334,-1.675877,-0.078064,7.31683,0.34569
-0.654382,-0.04549,-0.001829,0.000657,0.031557,-0.020138,1.728871,-1.667986,-0.08145,7.213719,0.350434
-0.65741,-0.051088,-0.002161,0.000408,0.034504,-0.008349,1.717385,-1.65713,-0.083954,7.080537,0.350499
-0.657863,-0.057387,-0.002549,0.000171,0.035184,0.005367,1.702873,-1.643309,-0.085561,6.917268,0.345886
-0.655326,-0.063967,-0.002998,-0.000041,0.033595,0.02101,1.685332,-1.626526,-0.086262,6.723894,0.336643
-0.649383,-0.070402,-0.00351,-0.000215,0.029739,0.038581,1.664761,-1.606781,-0.086043,6.500405,0.32286
-0.639618,-0.076263,-0.004079,-0.000351,0.023614,0.058078,1.641158,-1.584062,-0.084904,6.246788,0.304683
-0.625614,-0.081112,-0.004685,-0.000456,0.015222,0.079503,1.614526,-1.558349,-0.082855,5.963038,0.282311
-0.607141,-0.084438,-0.005308,-0.000537,0.003843,0.100591,1.584864,-1.529619,-0.079905,5.64923,0.255982
-0.584704,-0.085453,-0.005909,-0.000591,-0.011518,0.118061,1.552216,-1.497892,-0.076047,5.322386,0.220173
-0.559061,-0.084138,-0.006433,-0.00061,-0.02734,0.130639,1.520061,-1.466683,-0.070052,5.020104,0.171162
-0.531314,-0.08099,-0.006832,-0.000583,-0.041172,0.137464,1.490837,-1.438429,-0.061067,4.747383,0.114463
-0.502685,-0.076208,-0.007061,-0.0005,-0.053015,0.138539,1.464594,-1.413119,-0.049097,4.504549,0.051091
-0.474423,-0.06999,-0.007072,-0.000349,-0.062869,0.133862,1.44141,-1.390741,-0.034149,4.292117,-0.018153
-0.447797,-0.062559,-0.006818,-0.000119,-0.070734,0.123434,1.421383,-1.371283,-0.016227,4.110806,-0.09274
-0.424084,-0.054202,-0.006261,0.0002,-0.076609,0.107254,1.404635,-1.354743,0.004664,3.961536,-0.172472
-0.404564,-0.045297,-0.005427,0.000632,-0.080495,0.085323,1.391313,-1.341181,0.02853,3.84541,-0.257541
-0.390496,-0.036344,-0.005468,0.000442,-0.082392,0.05764,1.38158,-1.330687,0.05538,3.763684,-0.348589
-0.383107,-0.027998,-0.005634,0.000274,-0.0823,0.024206,1.37562,-1.323351,0.085225,3.717709,-0.446748
-0.383562,-0.021087,-0.006015,0.000145,-0.080218,-0.014979,1.373626,-1.319261,0.118074,3.706411,-0.550142
-0.392889,-0.016244,-0.006698,0.00007,-0.077012,-0.058675,1.374798,-1.317643,0.152696,3.693391,-0.616333
-0.411115,-0.01176,-0.007763,0.000061,-0.077776,-0.099563,1.373178,-1.313485,0.181774,3.644316,-0.653561
-0.437353,-0.006617,-0.009286,0.000123,-0.083414,-0.134924,1.367387,-1.306001,0.204061,3.554991,-0.667117
-0.470013,0.000336,-0.009816,0.000405,-0.094036,-0.160514,1.357111,-1.293744,0.219706,3.423331,-0.655617
-0.507216,0.0106,-0.010012,0.000798,-0.109649,-0.176054,1.342119,-1.277377,0.228596,3.247748,-0.618475
-0.547073,0.025911,-0.010185,0.001259,-0.130253,-0.181543,1.322257,-1.257218,0.230687,3.027061,-0.556031
-0.587619,0.048189,-0.010321,0.001777,-0.155849,-0.176983,1.297452,-1.233261,0.225967,2.760455,-0.469681
-0.626721,0.079482,-0.010402,0.002341,-0.186437,-0.162372,1.267709,-1.205496,0.214424,2.447502,-0.362065
-0.661971,0.121914,-0.010405,0.00294,-0.222015,-0.137711,1.233123,-1.173913,0.196043,2.088247,-0.237301
-0.690533,0.177609,-0.010298,0.003557,-0.262585,-0.103,1.193894,-1.138501,0.170805,1.688474,-0.106062
-0.709346,0.247584,-0.010046,0.004175,-0.306362,-0.059914,1.152333,-1.101029,0.140364,1.327397,-0.035344
